title;average_rating;book_id;language_code
The Mist;3.95;9780671874759;eng
Pet Sematary;3.98;9781416524342;eng
Insomnia;3.82;9788497597722;spa
The Stephen King Collection: Stories from Night Shift;4.0;9780739317365;eng
The Man in the Black Suit: 4 Dark Tales;3.78;9780743525855;eng
The Shining;4.22;9780743537001;eng
Stephen King: America's Best-Loved Boogeyman;3.78;9780836254273;en-US
The Illustrated Stephen King Trivia Book;4.23;9781587671166;eng
Gray Matter and Other Stories from Night Shift;3.93;9780553471830;eng
Cujo;3.71;9780307348241;spa
Thinner;3.71;9780451190758;eng
Stephen King from A to Z: An Encyclopedia of His Life and Work;3.83;9780836269147;eng
Black House (The Talisman  #2);4.01;9780345470638;eng
The Stephen King Universe: A Guide to the Worlds of the King of Horror;4.15;9781580631600;en-US
Night Shift;4.0;9780451170118;en-US
Misery;4.16;9780450417399;eng
The Bachman Books;4.11;9780452277755;eng
Misery;4.16;9780743233590;spa
Carrie;3.96;9780671039721;eng
"Four Past Midnight: Featuring ""The Langoliers""";3.93;9780451185976;eng
Christine;3.77;9782253147695;fre
Sam Walton: Made In America;4.15;9780553562835;eng
The Road to Reality: A Complete Guide to the Laws of the Universe;4.11;9780679776314;eng
The Paradox of Choice: Why More Is Less;3.85;9780060005696;eng
Coach: Lessons on the Game of Life;3.82;9780393060911;en-US
Losers: The Road to Everyplace But the White House;3.87;9780679768098;en-US
Next: The Future Just Happened;3.67;9780393323528;en-US
The Ends of the Earth: A Journey to the Frontiers of Anarchy;4.12;9780679751236;eng
Salvation to the Ends of the Earth: A Biblical Theology of Mission (New Studies in Biblical Theology (InterVarsity Press)  #11);3.93;9780851115191;eng
The Ends Of The Earth: A Journey At The Dawn Of The 21st Century;4.12;9780679431480;eng
When Genius Failed: The Rise and Fall of Long-Term Capital Management;4.19;9780375758256;eng
When Genius Failed: The Rise And Fall Of Long Term Capital Management;4.19;9781841155043;eng
The Secret of Fantasy Forest (Sweet Valley Kids #67);3.94;9780553483321;eng
Pearl and Wagner: Three Secrets;3.84;9780803725744;eng
A History of Britain: The Fate Of Empire 1776-2000 (A History of Britain  #3);4.06;9780786868995;en-US
The Devil in the White City Murder  Magic and Madness at the Fair that Changed America;3.99;9780385602051;eng
O Historiador;3.78;9788573027105;por
Kim;3.72;9781593081928;eng
Birds Without Wings;4.16;9780436205491;eng
God Knows;3.8;9780684841250;eng
Picture This;3.68;9780684868196;en-US
Closing Time;3.02;9780743239806;eng
Good as Gold;3.36;9780684839745;eng
Something Happened;3.52;9780684841212;eng
Archie Americana Series: Best of the Eighties  Vol. 1;3.91;9781879794061;eng
The Moviegoer;3.68;9780375701962;eng
Wicked: The Life and Times of the Wicked Witch of the West;3.53;9780060745905;en-US
Wicked: Memorias de una bruja mala (Los años malvados  #1);3.53;9780061351396;spa
The Sword and the Shield: The Mitrokhin Archive & the Secret History of the KGB;3.93;9780465003129;en-US
Lay Down My Sword And Shield (Hackberry Holland  #1);3.89;9780752842691;eng
Sword and Shield;4.0;9781560764984;eng
A Year in the Merde;3.54;9781582346175;en-US
Merde!: The Real French You Were Never Taught at School;3.96;9780684854274;eng
Merde Encore!: More of the Real French You Were Never Taught at School;3.96;9780684854281;eng
Can't Wait to Get to Heaven;3.91;9781415930687;eng
Green Hills of Africa;3.56;9780099460954;eng
Across the River and into the Trees;3.33;9780684844640;eng
Hemingway: The Paris Years;4.17;9780393318791;eng
Adios Hemingway;3.72;9781841957951;eng
By-Line: Selected Articles and Dispatches of Four Decades;3.96;9780684839059;en-US
The Hemingway Women: Those Who Love Him - The Wives And Others;4.17;9780393318357;eng
Hemingway: A Biography;4.0;9780306808906;eng
The Sword of Straw (The Sangreal Trilogy  #2);3.81;9780345460806;eng
A Farewell to Arms;3.8;9780743564373;eng
A Farewell to Arms;3.8;9780684174693;eng
The Big Rock Candy Mountain;4.15;9780140139396;eng
Beyond the Hundredth Meridian: John Wesley Powell and the Second Opening of the West;4.07;9780140159943;eng
Collected Stories;4.22;9780143039792;eng
All the Little Live Things;4.09;9780140154412;eng
Where the Bluebird Sings to the Lemonade Springs;4.1;9780375759321;eng
Wallace Stegner: His Life and Work;4.19;9780140247961;eng
Letters of E.B. White;4.13;9780060757083;eng
Here Is New York;4.3;9781892145024;eng
Charlotte's Web;4.17;9780061228742;eng
Charlotte's Web;4.17;9780140364491;eng
Che Guevara: A Revolutionary Life;4.12;9780802135582;eng
Gatsby's Girl;3.54;9780618537259;en-US
In Search of Captain Zero: A Surfer's Road Trip Beyond the End of the Road;3.89;9781585421770;eng
Pipe Dream (Strivers Row);3.97;9780375756603;eng
The Pleasure of My Company;3.78;9780786888016;eng
Shopgirl;3.43;9780786891078;eng
The Mutineer: Rants  Ravings  and Missives from the Mountaintop  1977-2005;4.08;9780684873176;eng
Generation of Swine: Tales of Shame and Degradation in the '80's;3.78;9780743250443;eng
The Gonzo Way: A Celebration of Dr. Hunter S. Thompson;3.96;9781555916220;en-US
The Proud Highway: Saga of a Desperate Southern Gentleman  1955-1967;4.14;9780345377968;eng
Einstein: His Life and Universe;4.11;9780743264730;eng
The Wise Men: Six Friends and the World They Made;4.07;9780684837710;eng
Kissinger;3.94;9780743286978;eng
Traveling Mercies: Some Thoughts on Faith;4.16;9780385496094;eng
Where Rainbows End;3.94;9780007189953;eng
Irish Girls Are Back in Town;3.74;9780743499262;eng
There's No Place Like Here;3.67;9781401301880;eng
Final Rain (The Survivalist  #19);3.69;9780821726846;eng
The Pursuit of Happyness;4.19;9780060744878;eng
Harvesting the Heart;3.6;9780140230277;eng
The Tenth Circle;3.5;9780743496711;eng
Mercy;3.58;9780743422444;eng
Picture Perfect;3.54;9780425185506;eng
Songs of the Humpback Whale;3.2;9780743431019;eng
Salem Falls;3.82;9780743418713;eng
The Pact;4.01;9780061150142;eng
My Sister's Keeper;4.07;9780743454537;eng
Cold Mountain;3.86;9780802142849;eng
The Collected Songs of Cold Mountain;4.41;9781556591402;eng
For One More Day;4.1;9781401303273;eng
Just One More Day: A Memoir;3.98;9780099486831;eng
Ya Sé Que Te Quiero;4.19;9780060845988;spa
Absolutely Mahvelous;3.79;9780399512469;eng
The Last Innocent Man;3.91;9780060739683;eng
Outlander (Outlander  #1);4.23;9780440242949;eng
A Breath of Snow and Ashes (Outlander  #6);4.44;9780385340397;eng
Outlander - The Exile of Sharad Hett (Star Wars: Ongoing  Volume 2);3.43;9781569715147;eng
The Fiery Cross (Outlander  #5);4.27;9780440221661;eng
Refuge (Outlanders  #36);3.93;9780373638499;eng
Dragonfly in Amber (Outlander  #2);4.32;9780385302319;eng
Outlander;3.85;9781844164110;eng
Hydra's Ring (Outlanders  #39);3.88;9780373638529;eng
Omega Path (Outlanders  #4);3.87;9780373638178;en-US
Savage Sun (Outlanders  #3);3.84;9780373638161;en-US
As I Lay Dying;3.71;9780375504525;eng
Novels  1926-1929;4.42;9781931082891;eng
Light in August;3.94;9780679732266;eng
Novels 1942–1954: Go Down  Moses / Intruder in the Dust / Requiem for a Nun / A Fable;4.44;9780940450851;eng
Selected Short Stories;4.09;9780679424789;eng
Three Famous Short Novels: Spotted Horses Old Man the Bear;3.86;9780394701493;eng
The Town;4.1;9780394701844;eng
Voyager (Outlander  #3);4.39;9780385335997;eng
Drums of Autumn (Outlander  #4);4.35;9780385335980;eng
The Outlandish Companion: Companion to Outlander  Dragonfly in Amber  Voyager  and Drums of Autumn;4.08;9780385324137;eng
Lord John and the Private Matter (Lord John Grey  #1);3.7;9780770429454;eng
Cross Stitch (Outlander  #1);4.23;9780099911708;eng
The Eight;3.91;9780345419088;eng
Your Eight Year Old: Lively and Outgoing;3.86;9780440506812;eng
Eight Mindful Steps to Happiness: Walking the Buddha's Path;4.3;9780861711765;eng
Eight Men Out: The Black Sox and the 1919 World Series;4.03;9780805065374;en-US
Eleven on Top (Stephanie Plum  #11);4.16;9780312985349;eng
El Clan Del Oso Cavernario;4.05;9789684581142;spa
The Portable James Joyce;4.17;9780517618875;eng
Dubliners;3.85;9780192839992;eng
Finnegans Wake;3.67;9780571217359;eng
Jane Eyre;4.12;9780141441146;eng
Jane Eyre;4.12;9780393975420;eng
Jane Eyre;4.06;9780679886181;eng
Purity of Blood (Adventures of Captain Alatriste  #2);3.75;9780452287983;eng
Barnaby Rudge;3.81;9780140437287;eng
No me cogeréis vivo: artículos 2001-2005;4.16;9788420469430;spa
The Flanders Panel;3.79;9780156029582;eng
The Seville Communion;3.68;9780156029810;eng
Little Birds;3.72;9780156029049;eng
The Diary of Anaïs Nin  Vol. 2: 1934-1939;4.18;9780156260268;eng
"Henry and June: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1931-1932";3.9;9780156400572;eng
House of Incest;3.8;9780804001489;eng
The Diary of Anaïs Nin  Vol. 3: 1939-1944;4.18;9780156260275;eng
The Spectator Bird;3.99;9780140139402;eng
The Big Book of Boy Stuff;4.23;9781586853334;eng
The Boys of Everest: Chris Bonington and the Tragedy of Climbing's Greatest Generation;3.86;9780786715794;eng
Roald Dahl: The Storyteller (Famous Lives);4.06;9780750244916;eng
Les Nouvelles Recettes irrésistibles de Roald Dahl;4.14;9782070536283;fre
Relatos de lo inesperado;4.18;9788433920867;spa
Konfetti Ungemütliches + Ungezogenes;3.59;9783499158476;ger
The Sex Lives of Cannibals: Adrift in the Equatorial Pacific;3.87;9780767915304;eng
The Read-Aloud Handbook;4.41;9780143037392;eng
The Working Poor: Invisible in America;4.03;9780375708213;eng
First Comes Love (Hot Water  California #1);3.81;9780380818952;en-US
Eat Right 4 Your Type;3.57;9780712677165;en-US
The Annotated Gulliver's Travels;3.57;9780517539491;eng
Gulliver's Travels;3.57;9780393099416;eng
The Chronicles of Narnia CD Box Set;4.26;9780694524754;eng
The Chronicles of Narnia (The Chronicles of Narnia  #1-7);4.26;9780060765453;eng
Mere Christianity;4.32;9780060652920;eng
Mere Christianity;4.32;9780684823782;eng
The Screwtape Letters;4.22;9780060652890;eng
The Screwtape Letters/Book & Study Guide;4.22;9780800783365;en-US
Four Mothers;3.69;9780312263232;eng
Four Mothers at Chautuaqua;4.04;9780842331913;eng
The Trial of God: (as it was held on February 25  1649  in Shamgorod);4.14;9780805210538;eng
Summer for the Gods: The Scopes Trial and America's Continuing Debate Over Science and Religion;3.9;9780674854291;eng
Dawn (The Night Trilogy  #2);3.87;9780809037728;eng
The Forgotten;3.94;9780805210194;eng
Day (The Night Trilogy  #3);3.84;9780809023097;eng
All Rivers Run to the Sea;4.15;9780805210286;eng
Father Hunger: Fathers  Daughters  and the Pursuit of Thinness;3.57;9780936077499;eng
Father Hunger: Fathers  Daughters & Food;3.57;9780936077093;eng
Bold Land  Bold Love (Australian Trilogy  #1);3.83;9780505522740;eng
Leading with a Limp: Turning Your Struggles Into Strengths;4.04;9781578569502;eng
Something to Declare;3.99;9780452280670;en-US
How the García Girls Lost Their Accents;3.63;9780452287075;eng
Kesey's One Flew Over the Cuckoo's Nest (Cliffs Notes);4.17;9780764586620;eng
One Flew Over the Cuckoo's Nest;4.2;9780451137098;eng
One Flew over the Cuckoo's Nest;4.2;9780451143426;eng
The Sea  The Sea;3.92;9780141186160;eng
Existentialists and Mystics: Writings on Philosophy and Literature;4.1;9780140264920;eng
A Fairly Honourable Defeat;3.93;9780141186177;eng
The Unicorn;3.63;9780140024760;eng
Bruno's Dream;3.76;9780140031768;eng
Mystical Paths (Starbridge  #5);4.23;9780006496878;eng
Glittering Images (Starbridge  #1);4.07;9780006496892;eng
Scandalous Risks;4.2;9780006496908;eng
Glamorous Powers (Starbridge  #2);4.19;9780006496922;en-GB
A Severed Head;3.73;9780140020038;eng
Absolute Truths (Starbridge  #6);4.34;9780517170779;eng
The Shrouded Walls;3.4;9780751533934;eng
Waiting Sands;3.43;9780751533118;eng
The Hollow Man;3.46;9780553563504;en-US
Hardcase (Joe Kurtz  #1);3.68;9780312980160;en-US
Summer of Night (Seasons of Horror  #1);4.02;9780446362665;eng
Vengeance (Joe Kurtz  #1);3.68;9782268041049;fre
Carrion Comfort;3.9;9780446359207;eng
The Rise of Endymion (Hyperion Cantos  #4);4.18;9780553572988;eng
Children of the Night;3.71;9780446364751;eng
The Group;3.66;9780451025012;eng
Haruki Murakami and the Music of Words;3.83;9780099455448;eng
Norwegian Wood;4.03;9780375704024;eng
A Wild Sheep Chase (The Rat  #3);3.95;9780375718946;eng
Horton Hatches the Egg;4.16;9780007175192;eng
Seaward;3.97;9780020421900;eng
The Boggart;3.75;9781416905271;eng
Silver on the Tree (The Dark is Rising  #5);4.15;9780689840333;eng
The Long Goodbye (Philip Marlowe  #6);4.22;9780394239101;eng
Trouble Is My Business;4.06;9780394757643;eng
The Captain's Verses;4.25;9780811215800;mul
Herbert the Timid Dragon;4.62;9780307114631;eng
Under the Net;3.77;9780140014457;eng
Love;3.75;9781400078479;eng
Beloved;3.83;9780307264886;eng
Song of Solomon;4.06;9781400033423;eng
The Bluest Eye;4.03;9780452287068;eng
100 Love Sonnets;4.39;9780292760288;eng
Jazz;3.81;9780679411673;eng
Jazz;3.81;9781400076215;eng
Sula;3.93;9780452283862;eng
Sula;3.93;9781400033430;eng
Sula;3.93;9780452263499;eng
Sula;3.93;9780099760016;eng
Tar baby;3.93;9782264026217;fre
Tar Baby;3.93;9781400033447;eng
Pacific Northwest Hiking: The Complete Guide to More Than 1 000 of the Best Hikes in Washington and Oregon (Foghorn Outdoors);4.24;9781566915908;eng
The Guns of August;4.17;9780345476098;eng
It Can't Happen Here;3.77;9780451216588;eng
Babbitt;3.66;9780486431673;en-US
Main Street;3.77;9781593080365;en-US
Main Street;3.77;9780375753145;eng
Arrowsmith / Elmer Gantry / Dodsworth;3.9;9781931082082;en-US
Elmer Gantry;3.99;9782859405465;fre
Die Geisha;4.11;9783442726325;ger
Arthur Edward Waite's Quest of the Golden Stairs;3.9;9780766144736;eng
Arrowsmith;3.82;9780451526915;eng
Something Wicked This Way Comes;3.94;9780965020459;eng
Living on the Ragged Edge: Finding Joy in a World Gone Mad: Workbook;4.2;9781418503468;en-US
A Door of Hope;3.97;9780898401875;eng
Captivating: Unveiling the Mystery of a Woman's Soul;3.91;9780785264699;en-US
Family (Firstborn  #4);4.42;9780842387460;eng
Found (Firstborn  #3);4.44;9780842387453;eng
Forever (Firstborn  #5);4.43;9781414307640;eng
Ever After (Lost Love  #2);4.32;9780310247562;eng
Return (Redemption  #3);4.45;9780842382892;eng
The Red Gloves Collection (Red Gloves  #1-4);4.49;9780446579629;eng
Reunion (Redemption  #5);4.5;9780842386883;en-US
Redemption (Redemption  #1);4.38;9780842356220;eng
Forgiven (Firstborn  #2);4.41;9780842387446;eng
Rejoice (Redemption  #4);4.46;9780842386876;eng
Where I'm Calling From: New and Selected Stories;4.42;9780679722311;eng
All of Us: The Collected Poems;4.3;9780375703805;eng
Short Cuts: Selected Stories;4.11;9780679748649;eng
Cathedral;4.28;9780679723691;eng
In Pharaoh's Army: Memories of the Lost War;4.08;9780679760238;eng
Old School;3.82;9780747574651;eng
This Boy's Life;3.98;9780802136688;eng
The Vintage Book of Contemporary American Short Stories;4.11;9780679745136;eng
We Wish to Inform You That Tomorrow We Will Be Killed with Our Families;4.24;9780312243357;eng
The Paris Review Interviews  I: 16 Celebrated Interviews;4.37;9780312361754;eng
The Living and the Dead: Robert McNamara and Five Lives of a Lost War;4.01;9780679781172;eng
Sons of Mississippi: A Story of Race and Its Legacy;3.81;9780375704253;eng
Looking for the Light: The Hidden Life and Art of Marion Post Wolcott;4.07;9780394577296;eng
The Color Purple;4.2;9780671727796;eng
Bright Purple: Color Me Confused (TrueColors  #10);3.49;9781576839508;eng
Humboldt's Gift;3.86;9780140189445;eng
The Promise;4.15;9781400095414;eng
The Gift of Asher Lev;4.16;9780449001158;eng
In the Beginning;4.08;9780449001134;eng
My Name Is Asher Lev;4.21;9781400031047;eng
L'Échiquier du mal;3.9;9782207254417;fre
L'Éveil d'Endymion II;4.25;9782266106344;fre
Les Larmes d'Icare;3.81;9782207240380;fre
L'Épée de Darwin;3.33;9782268043180;fre
Les Fils des ténèbres;3.71;9782226074744;fre
Endymion: Pforten der Zeit;4.17;9783442353927;ger
1 000 Places to See Before You Die;3.85;9780761104841;eng
The Crook Factory;3.8;9780380789177;eng
Swan Song;4.28;9780671624132;eng
Mine;3.9;9780671739447;en-GB
Gone South;3.93;9780671743079;eng
Usher's Passing;3.92;9780671769925;eng
The Wolf's Hour;4.06;9780671731427;eng
Mystery Walk;3.89;9780671769918;eng
Boy's Life;4.35;9780671743055;eng
Stinger;3.87;9780671737764;en-US
Swan Song;4.28;9780671741037;eng
Danse Macabre;3.64;9780425181607;eng
The Secretary of Dreams  Volume One;4.47;9781587671401;eng
The Green Mile;4.44;9780451933027;eng
Dreamcatcher;3.63;9782226131904;fre
Storm of the Century: An Original Screenplay;3.92;9780965796934;en-US
The Body;4.25;9780582418172;eng
Creepshow;4.07;9780452253803;eng
On Writing: A Memoir;4.33;9780340820469;eng
The Shining;4.22;9780450040184;eng
La Torre Oscura VII - Tomo 2 of 2 (La Torre Oscura  #7);4.24;9789506440824;spa
The Dark Half;3.77;9780450524684;eng
The Science of Stephen King: From 'Carrie' to 'Cell ' The Terrifying Truth Behind the Horror Master's Fiction;3.42;9780471782476;eng
The Girl Who Loved Tom Gordon;3.59;9780671042851;eng
Riding the Bullet;3.63;9780743525879;eng
The Bachman Books: Four Early Novels by Stephen King;4.11;9780453005074;eng
El umbral de la noche;4.0;9780609810880;spa
Stand by Me;4.32;9789998691568;eng
La danza de la muerte;4.34;9788401321689;spa
The Gardens of Emily Dickinson;3.84;9780674018297;eng
The Life of Emily Dickinson;4.29;9780674530805;eng
The Poems of Emily Dickinson;4.25;9780674018242;eng
Selected Poetry of Emily Dickinson;4.17;9780385487184;eng
The Unabridged Journals of Sylvia Plath;4.31;9780385720250;eng
